u_id
15485
12123
53542
31578
75939
88391
10378
76090
38063
108648
11462
62651
40064
37437
37694
9799
60363
128521
28547
33896
45419
16727
37543
12260
13901
73778
62407
44471
31283
26385
16043
33875
45270
41925
40249
37707
19292
37608
37170
16713
39225
44567
23809
16036
45173
13934
45164
39029
40286
10809
19428
45906
10383
10967
35624
33246
11709
34796
17016
11986
45399
49585
5511
16050
20709
9784
13297
10306
58545
40243
8042
21717
49042
15747
118657
130383
117012
10014
76087
45633
41014
38705
34851
94946
92677
19353
37041
55867
81116
8339
22458
45398
13549
45606
25488
45554
71913
70425
59741
98665
20724
28436
17845
19277
19432
23151
20714
13266
95044
70426
45571
32736
45347
30857
45602
47762
38319
30359
84724
20708
32716
38059
34805
23298
19165
33895
43419
24635
45878
38622
45525
37180
23816
101962
189371
32724
38672
84700
128977
95853
44271
95032
37254
60230
87971
74998
62534
45567
40624
33754
31270
26388
13766
17658
24082
10711
88617
31288
39097
122787
97352
96052
45282
41098
45485
45582
84723
28745
29016
90345
27484
17287
75038
37758
39429
39653
45550
19227
70424
59689
37133
31625
31515
15830
24660
59221
131368
40999
42373
90250
23458
24664
191959
95484
183442
177693
66581
156923
16039
89411
16629
78150
177710
97621
189369
62746
99041
121869
61228
43871
17637
86009
15372
120197
38703
38081
98300
59733
11958
94484
39435
9985
49315
59478
92803
101581
37280
106295
75045
82305
97341
33730
94676
149617
7957
31081
52798
76486
86761
90365
13538
99036
45603
41621
52391
104045
89181
20721
55796
117736
91265
75018
17760
67660
231299
62525
76182
114801
160550
123119
31265
135703
130786
76324
20058
85671
89694
93577
14412
16709
117018
94254
45411
126400
76290
45522
108653
37303
105831
189415
17726
144069
34828
128500
45487
117748
214725
16835
11620
16456
142238
131890
122788
62293
46952
31568
26414
96780
106154
116909
69391
45963
39017
75232
85327
149937
37281
12080
76333
96475
45426
50019
35674
39372
45615
64591
102439
90352
99009
91243
66177
116970
60726
75072
91186
92226
159029
41287
79402
23324
91683
44198
142796
19760
91267
30921
122640
61293
50744
45580
22399
70390
88602
100297
126396
45872
25790
17491
199898
221667
223194
152111
233030
186311
62204
34773
199870
194889
242584
43584
205148
156966
121865
213435
59042
186992
158906
133841
243386
97396
120965
165006
29261
89818
56037
20707
37773
108659
205155
96063
117376
161290
45600
88662
242077
18088
152117
90101
151824
46009
139633
23959
127847
42434
122937
101250
95921
86313
97957
248381
114800
177671
86366
65456
106161
11949
84092
151828
20065
226901
90359
25356
78295
67179
46889
226432
108294
39022
23320
50291
153203
155382
209468
121936
148111
62740
151013
187919
90302
7084
212641
151125
228107
49938
129032
245142
86137
84762
76892
118664
43563
27397
21032
10065
263964
226309
213607
146518
131061
128463
183810
168679
151143
98845
56033
109632
90350
216659
186310
45686
15071
186413
89847
44487
41755
97908
44664
11319
312213
147719
180925
121907
115148
45403
178526
125028
105821
120646
45410
39019
75066
38628
135425
86892
95315
131342
83873
99040
75336
75058
62230
116643
47152
155248
213262
231275
116244
252480
97590
59968
84242
117698
201274
121859
161816
251476
18090
33201
196583
214673
183809
51926
97787
274875
160499
85683
120938
47508
195235
301349
13743
151385
33045
119392
121841
23940
232703
98068
86181
146192
300831
118656
155384
4407
245278
197561
157524
67208
86321
98183
107099
210317
43991
110850
236806
188788
56035
159421
213830
199905
146580
120210
247915
189364
85666
46905
107388
130125
214318
118006
177686
84404
75052
122004
92502
19550
118332
248356
201664
101430
177647
216251
168706
248391
37021
60736
29343
183455
62233
76376
38621
84609
151361
156093
195228
202774
206755
225186
237071
273622
45510
11070
107894
114771
113322
234046
166373
90896
249730
192301
107449
129039
152047
209426
84719
203361
120642
56311
56840
74212
223199
45724
262640
114768
76323
155712
247471
361075
50661
187526
84264
203280
266336
201473
310545
328556
71940
363872
250075
201681
227640
232712
191286
92117
161117
177208
286738
59575
247137
166368
161131
153652
204125
13091
120626
196607
277056
238487
22785
154496
108347
266919
160791
195192
115020
160567
73109
73292
87846
17755
247964
77242
201534
77120
83462
113516
213752
97620
191271
199902
84938
151955
118663
103763
183505
178941
45243
233448
56938
166669
157256
86308
206777
105407
123109
288045
245157
236471
269034
191376
221525
201671
133839
240821
118655
88699
285679
223515
82512
121852
265570
296904
245108
60064
247041
245191
195023
300591
120201
213715
196941
150872
233504
223475
278859
222125
94247
131370
199655
165015
94117
295715
168704
321198
91246
224610
213725
155661
107113
267396
252469
199968
197849
255167
248525
234873
180538
112379
54457
33090
199660
204911
248330
272570
142262
62327
45669
226442
248334
29181
128394
115708
142304
213397
151146
247422
272221
121956
161850
18084
151823
29074
248377
269479
300424
50662
277797
272227
238745
101860
114708
45422
216832
200675
212732
215223
216160
101221
75169
248380
300436
278675
396655
180935
268089
334036
305432
313359
147720
93769
116967
259043
265684
201704
245622
253977
34816
115161
25858
289453
286867
33719
317025
160158
275797
186392
277485
45588
162892
16800
428795
212690
247912
317885
207313
247945
237068
152048
252472
291905
139616
120202
213464
151849
38618
252448
267790
63003
176637
233028
312823
45342
158842
201512
142243
178527
91109
107898
293796
200710
118435
397650
284096
201455
175458
208693
94439
212334
187862
274991
154220
299319
213604
277802
168707
224910
148119
212379
204169
465160
359539
196391
132024
68593
284924
62155
231724
197560
195507
161843
248066
30923
267584
192313
186336
247477
273954
344751
211282
308784
312227
265753
265726
108472
27461
180081
150242
283890
86158
119371
241370
241338
157201
195577
66584
256228
147736
164037
86174
151877
161469
166664
245119
247982
361155
265645
271111
348134
135775
311906
281814
296697
279238
182436
286938
424453
272976
300911
308192
312218
196651
253923
87913
201868
204707
200717
199949
201362
388979
152112
247901
396529
56196
316168
399353
284911
190526
379749
240108
312827
364649
227670
316315
311766
353521
199918
247895
320307
247318
344555
273678
240385
305485
284816
89968
201447
248583
325127
326522
258162
316114
195024
271713
319079
27259
194948
272539
228366
353776
333786
322178
221513
87758
503020
213821
192245
201472
271502
378129
161123
213454
205562
375954
300906
49041
161060
299117
268925
242238
213473
201468
424496
257725
252476
313615
68740
398138
269310
267772
272186
248456
278861
283940
290129
212666
249597
139080
148238
62287
281697
234312
279121
254891
272225
200933
291904
213441
71958
269688
214182
225184
161070
379758
286397
32977
353321
242051
176290
284904
477476
128250
195161
350702
258987
360145
320305
201952
375501
418531
201844
268973
512832
212368
245610
313350
202463
338571
76146
519779
120638
262799
269038
351820
269301
201517
201739
517438
265608
320267
193445
269859
201940
66536
248374
268444
265300
300657
257755
118661
220099
283843
279125
375953
273668
177660
197821
296636
201527
372919
484201
284030
276474
246070
300398
384079
394719
496724
300610
504240
479812
363685
188193
233484
272540
335689
349467
490232
521697
283916
284097
312825
336828
398144
257717
294613
305431
391048
167519
315969
211956
244643
344808
397011
212726
90323
354123
151711
300838
122146
201904
89970
297920
201476
291903
335707
321687
180691
332963
300597
199937
220059
354353
291514
198831
344235
381687
289399
324913
175894
322111
234647
258628
287856
295911
293387
196603
154069
139091
83627
312819
351169
398450
404742
418243
333787
281691
266305
147595
381855
363643
296327
228106
201561
273677
398168
351230
293179
267823
211958
245117
281743
431915
207726
162926
205556
288459
239820
177666
416750
298159
236429
290043
375742
64567
189829
359000
142236
359971
146703
236340
359578
161144
265409
388650
347573
288446
336133
201638
234448
346977
477894
247398
226017
212526
272573
273156
273626
282865
204410
312197
313916
326697
908162
479641
369943
381218
404018
211807
201871
413015
274796
392162
396656
380612
413363
343876
503976
476538
265859
424429
187811
527423
347250
413174
350706
273830
201934
410525
238111
201449
264690
399243
195218
296031
467384
356985
249755
344180
296565
287310
201852
375367
394730
236358
512924
526979
526239
300078
267652
445218
536644
283918
336887
417327
238558
403916
369942
121933
376492
272376
386329
348494
295642
102374
272381
300846
450909
270155
201546
428002
470710
201802
62115
292083
290171
245965
358393
279893
265290
286681
108467
195951
424242
216102
647942
560848
430916
410616
315260
294583
274245
233569
462501
281968
248438
276197
369937
423667
558598
92085
247241
286940
276187
290157
559522
226606
201536
537552
63133
534469
201363
292581
166665
239801
241372
380913
279023
276555
552036
499423
263668
166670
335892
331980
312029
311509
300889
295599
278954
410543
450906
485871
496358
231395
23293
